"","orthogroup","gene","species"
"35575","OG0012842","T10H9.8","C. elegans"
"35576","OG0012843","T11B7.1","C. elegans"
"35577","OG0012844","T11B7.2a","C. elegans"
"35578","OG0012845","T11B7.5","C. elegans"
"35579","OG0012846","T11F9.11","C. elegans"
"35580","OG0012847","T11F9.22","C. elegans"
"35581","OG0012848","T11G6.5a","C. elegans"
"35582","OG0012849","T12A2.3","C. elegans"
"35583","OG0012850","T12A7.10","C. elegans"
"35584","OG0012851","T12A7.4d","C. elegans"
"35585","OG0012852","T12D8.2","C. elegans"
"35586","OG0012853","T12D8.5a","C. elegans"
"35587","OG0012854","T12G3.11","C. elegans"
"35588","OG0012855","T12G3.6b","C. elegans"
"35589","OG0012856","T13A10.5a","C. elegans"
"35590","OG0012857","T13A10.64","C. elegans"
"35591","OG0012858","T13C5.4","C. elegans"
"35592","OG0012859","T13F2.4","C. elegans"
"35593","OG0012860","T13F3.7","C. elegans"
"35594","OG0012861","T13G4.7","C. elegans"
"35595","OG0012862","T13H10.1","C. elegans"
"35596","OG0012863","T13H10.2","C. elegans"
"35597","OG0012864","T13H2.4c","C. elegans"
"35598","OG0012865","T14A8.2c","C. elegans"
"35599","OG0012866","T14B1.1","C. elegans"
"35600","OG0012867","T14B4.19","C. elegans"
"35601","OG0012868","T14B4.20","C. elegans"
"35602","OG0012869","T14B4.3","C. elegans"
"35603","OG0012870","T14E8.2","C. elegans"
"35604","OG0012871","T14F9.2","C. elegans"
"35605","OG0012872","T14G10.8a","C. elegans"
"35606","OG0012873","T14G11.1","C. elegans"
"35607","OG0012874","T14G8.2","C. elegans"
"35608","OG0012875","T14G8.3","C. elegans"
"35609","OG0012876","T14G8.4","C. elegans"
"35610","OG0012877","T14G8.6","C. elegans"
"35611","OG0012878","T15B12.2","C. elegans"
"35612","OG0012879","T15B7.14","C. elegans"
"35613","OG0012880","T15B7.15","C. elegans"
"35614","OG0012881","T15H9.2","C. elegans"
"35615","OG0012882","T16A1.10","C. elegans"
"35616","OG0012883","T16A1.5","C. elegans"
"35617","OG0012884","T16D1.1","C. elegans"
"35618","OG0012885","T16G1.13","C. elegans"
"35619","OG0012886","T16G1.18","C. elegans"
"35620","OG0012887","T16G12.10","C. elegans"
"35621","OG0012888","T16G12.12","C. elegans"
"35622","OG0012889","T16G12.4","C. elegans"
"35623","OG0012890","T16G12.7","C. elegans"
"35624","OG0012891","T16G12.8","C. elegans"
"35625","OG0012892","T16G12.9b","C. elegans"
"35626","OG0012893","T16H12.11","C. elegans"
"35627","OG0012894","T16H12.1a","C. elegans"
"35628","OG0012895","T16H12.3a","C. elegans"
"35629","OG0012896","T17A3.12","C. elegans"
"35630","OG0012897","T18D3.6","C. elegans"
"35631","OG0012898","T18H9.1b","C. elegans"
"35632","OG0012899","T19B4.5","C. elegans"
"35633","OG0012900","T19C3.6","C. elegans"
"35634","OG0012901","T19C4.24","C. elegans"
"35635","OG0012902","T19C4.7","C. elegans"
"35636","OG0012903","T19D2.13b","C. elegans"
"35637","OG0012904","T19D7.5","C. elegans"
"35638","OG0012905","T19D7.6","C. elegans"
"35639","OG0012906","T19E7.1","C. elegans"
"35640","OG0012907","T19H12.4","C. elegans"
"35641","OG0012908","T19H12.6b","C. elegans"
"35642","OG0012909","T19H5.7","C. elegans"
"35643","OG0012910","T20B12.5","C. elegans"
"35644","OG0012911","T20B3.14","C. elegans"
"35645","OG0012912","T20B3.2","C. elegans"
"35646","OG0012913","T20B6.3","C. elegans"
"35647","OG0012914","T20D3.3a","C. elegans"
"35648","OG0012915","T20F5.5","C. elegans"
"35649","OG0012916","T20F5.8","C. elegans"
"35650","OG0012917","T20G5.13","C. elegans"
"35651","OG0012918","T20H4.1a","C. elegans"
"35652","OG0012919","T21B4.15","C. elegans"
"35653","OG0012920","T21B6.3","C. elegans"
"35654","OG0012921","T21B6.5","C. elegans"
"35655","OG0012922","T21C12.4b","C. elegans"
"35656","OG0012923","T21C12.8a","C. elegans"
"35657","OG0012924","T21C9.6","C. elegans"
"35658","OG0012925","T21C9.9","C. elegans"
"35659","OG0012926","T21D12.11","C. elegans"
"35660","OG0012927","T21D12.14","C. elegans"
"35661","OG0012928","T21D9.2","C. elegans"
"35662","OG0012929","T21E12.5","C. elegans"
"35663","OG0012930","T21E3.2","C. elegans"
"35664","OG0012931","T21E8.4","C. elegans"
"35665","OG0012932","T21E8.5","C. elegans"
"35666","OG0012933","T21E8.6","C. elegans"
"35667","OG0012934","T21E8.7","C. elegans"
"35668","OG0012935","T21G5.1","C. elegans"
"35669","OG0012936","T21G5.2","C. elegans"
"35670","OG0012937","T21G5.6","C. elegans"
"35671","OG0012938","T21H3.5a","C. elegans"
"35672","OG0012939","T22A3.12","C. elegans"
"35673","OG0012940","T22A3.2b","C. elegans"
"35674","OG0012941","T22A3.3a","C. elegans"
"35675","OG0012942","T22B2.2","C. elegans"
"35676","OG0012943","T22B2.3","C. elegans"
"35677","OG0012944","T22B2.5","C. elegans"
"35678","OG0012945","T22B2.6","C. elegans"
"35679","OG0012946","T22B7.22","C. elegans"
"35680","OG0012947","T22C1.11","C. elegans"
"35681","OG0012948","T22C1.12","C. elegans"
"35682","OG0012949","T22C1.2","C. elegans"
"35683","OG0012950","T22C1.5","C. elegans"
"35684","OG0012951","T22C1.9","C. elegans"
"35685","OG0012952","T22D1.17a","C. elegans"
"35686","OG0012953","T22D1.18","C. elegans"
"35687","OG0012954","T22D1.5","C. elegans"
"35688","OG0012955","T22D1.8","C. elegans"
"35689","OG0012956","T22E5.1a","C. elegans"
"35690","OG0012957","T22F3.2a","C. elegans"
"35691","OG0012958","T22F3.4a","C. elegans"
"35692","OG0012959","T22F7.1","C. elegans"
"35693","OG0012960","T22H2.4","C. elegans"
"35694","OG0012961","T22H6.7","C. elegans"
"35695","OG0012962","T23B12.1","C. elegans"
"35696","OG0012963","T23B3.1a","C. elegans"
"35697","OG0012964","T23B3.8","C. elegans"
"35698","OG0012965","T23C6.4","C. elegans"
"35699","OG0012966","T23C6.5","C. elegans"
"35700","OG0012967","T23D8.6","C. elegans"
"35701","OG0012968","T23E1.1","C. elegans"
"35702","OG0012969","T23E7.4b","C. elegans"
"35703","OG0012970","T23E7.5","C. elegans"
"35704","OG0012971","T23F1.6","C. elegans"
"35705","OG0012972","T23F11.4","C. elegans"
"35706","OG0012973","T23F11.6","C. elegans"
"35707","OG0012974","T23F2.13","C. elegans"
"35708","OG0012975","T23F4.4","C. elegans"
"35709","OG0012976","T23F6.1","C. elegans"
"35710","OG0012977","T23G11.1","C. elegans"
"35711","OG0012978","T23G11.10","C. elegans"
"35712","OG0012979","T23G11.2","C. elegans"
"35713","OG0012980","T23G4.127","C. elegans"
"35714","OG0012981","T24A11.2","C. elegans"
"35715","OG0012982","T24B8.3a","C. elegans"
"35716","OG0012983","T24C12.1","C. elegans"
"35717","OG0012984","T24C2.2","C. elegans"
"35718","OG0012985","T24C2.3","C. elegans"
"35719","OG0012986","T24C2.5","C. elegans"
"35720","OG0012987","T24C4.1","C. elegans"
"35721","OG0012988","T24D1.7","C. elegans"
"35722","OG0012989","T24D3.2","C. elegans"
"35723","OG0012990","T24D5.2","C. elegans"
"35724","OG0012991","T24D5.6","C. elegans"
"35725","OG0012992","T24D8.3","C. elegans"
"35726","OG0012993","T24D8.4","C. elegans"
"35727","OG0012994","T24D8.5","C. elegans"
"35728","OG0012995","T24D8.6","C. elegans"
"35729","OG0012996","T24E12.11","C. elegans"
"35730","OG0012997","T24E12.12","C. elegans"
"35731","OG0012998","T24E12.3","C. elegans"
"35732","OG0012999","T24E12.6b","C. elegans"
"35733","OG0013000","T24F1.7","C. elegans"
"35734","OG0013001","T24H7.8","C. elegans"
"35735","OG0013002","T25B2.2a","C. elegans"
"35736","OG0013003","T25B2.4","C. elegans"
"35737","OG0013004","T25B6.1","C. elegans"
"35738","OG0013005","T25B6.4","C. elegans"
"35739","OG0013006","T25B6.5","C. elegans"
"35740","OG0013007","T25B6.6","C. elegans"
"35741","OG0013008","T25B9.11b","C. elegans"
"35742","OG0013009","T25B9.12","C. elegans"
"35743","OG0013010","T25B9.8","C. elegans"
"35744","OG0013011","T25D1.3","C. elegans"
"35745","OG0013012","T25D10.3b","C. elegans"
"35746","OG0013013","T25E12.16","C. elegans"
"35747","OG0013014","T25E4.1","C. elegans"
"35748","OG0013015","T25E4.2","C. elegans"
"35749","OG0013016","T25F10.1","C. elegans"
"35750","OG0013017","T25F10.4","C. elegans"
"35751","OG0013018","T25G12.3","C. elegans"
"35752","OG0013019","T25G12.6","C. elegans"
"35753","OG0013020","T26A5.2a","C. elegans"
"35754","OG0013021","T26C11.1a","C. elegans"
"35755","OG0013022","T26C11.2","C. elegans"
"35756","OG0013023","T26C11.5","C. elegans"
"35757","OG0013024","T26C11.8","C. elegans"
"35758","OG0013025","T26C11.9","C. elegans"
"35759","OG0013026","T26C12.2","C. elegans"
"35760","OG0013027","T26E3.10","C. elegans"
"35761","OG0013028","T26E3.6","C. elegans"
"35762","OG0013029","T26E4.18","C. elegans"
"35763","OG0013030","T26G10.4","C. elegans"
"35764","OG0013031","T26G10.5","C. elegans"
"35765","OG0013032","T26H5.11","C. elegans"
"35766","OG0013033","T26H5.14","C. elegans"
"35767","OG0013034","T26H5.9a","C. elegans"
"35768","OG0013035","T27A1.1","C. elegans"
"35769","OG0013036","T27A10.2","C. elegans"
"35770","OG0013037","T27A10.5","C. elegans"
"35771","OG0013038","T27A3.7","C. elegans"
"35772","OG0013039","T27A3.8","C. elegans"
"35773","OG0013040","T27A8.2","C. elegans"
"35774","OG0013041","T27A8.7","C. elegans"
"35775","OG0013042","T27C10.3","C. elegans"
"35776","OG0013043","T27C10.8","C. elegans"
"35777","OG0013044","T27D1.1","C. elegans"
"35778","OG0013045","T27D12.6","C. elegans"
"35779","OG0013046","T27E4.4","C. elegans"
"35780","OG0013047","T27E4.5","C. elegans"
"35781","OG0013048","T27E9.5","C. elegans"
"35782","OG0013049","T27E9.6","C. elegans"
"35783","OG0013050","T27F6.4","C. elegans"
"35784","OG0013051","T27F7.12","C. elegans"
"35785","OG0013052","T28A11.22","C. elegans"
"35786","OG0013053","T28B4.4","C. elegans"
"35787","OG0013054","T28B8.6","C. elegans"
"35788","OG0013055","T28C12.15","C. elegans"
"35789","OG0013056","T28C6.10","C. elegans"
"35790","OG0013057","T28C6.11","C. elegans"
"35791","OG0013058","T28C6.1f","C. elegans"
"35792","OG0013059","T28D9.1","C. elegans"
"35793","OG0013060","T28D9.11","C. elegans"
"35794","OG0013061","T28D9.16","C. elegans"
"35795","OG0013062","T28D9.4b","C. elegans"
"35796","OG0013063","T28F3.11","C. elegans"
"35797","OG0013064","T28F4.8","C. elegans"
"35798","OG0013065","T28H10.2","C. elegans"
"35799","OG0013066","T28H10.4","C. elegans"
"35800","OG0013067","T28H11.1","C. elegans"
"35801","OG0013068","T28H11.4a","C. elegans"
"35802","OG0013069","T28H11.5","C. elegans"
"35803","OG0013070","VF39H2L.1","C. elegans"
"35804","OG0013071","VK10D6R.1","C. elegans"
"35805","OG0013072","VW02B12L.4","C. elegans"
"35806","OG0013073","VW06B3R.1b","C. elegans"
"35807","OG0013074","VZK822L.2","C. elegans"
"35808","OG0013075","W01B11.5d","C. elegans"
"35809","OG0013076","W01B6.7","C. elegans"
"35810","OG0013077","W01C8.1","C. elegans"
"35811","OG0013078","W01C9.2","C. elegans"
"35812","OG0013079","W01D2.6","C. elegans"
"35813","OG0013080","W01H2.2","C. elegans"
"35814","OG0013081","W01H2.3b","C. elegans"
"35815","OG0013082","W02A11.2","C. elegans"
"35816","OG0013083","W02B12.16","C. elegans"
"35817","OG0013084","W02B12.3a","C. elegans"
"35818","OG0013085","W02B12.7","C. elegans"
"35819","OG0013086","W02B3.3","C. elegans"
"35820","OG0013087","W02D3.13a","C. elegans"
"35821","OG0013088","W02D3.6","C. elegans"
"35822","OG0013089","W02D7.10","C. elegans"
"35823","OG0013090","W02D7.11","C. elegans"
"35824","OG0013091","W02D7.12","C. elegans"
"35825","OG0013092","W02D7.8","C. elegans"
"35826","OG0013093","W02D9.6","C. elegans"
"35827","OG0013094","W02D9.7","C. elegans"
"35828","OG0013095","W02D9.8","C. elegans"
"35829","OG0013096","W02D9.9","C. elegans"
"35830","OG0013097","W02F12.3","C. elegans"
"35831","OG0013098","W02F12.8","C. elegans"
"35832","OG0013099","W02H3.1a","C. elegans"
"35833","OG0013100","W02H3.3","C. elegans"
"35834","OG0013101","W02H5.19","C. elegans"
"35835","OG0013102","W03A5.3","C. elegans"
"35836","OG0013103","W03C9.1","C. elegans"
"35837","OG0013104","W03C9.2","C. elegans"
"35838","OG0013105","W03C9.5","C. elegans"
"35839","OG0013106","W03C9.8","C. elegans"
"35840","OG0013107","W03D2.1c","C. elegans"
"35841","OG0013108","W03D2.9","C. elegans"
"35842","OG0013109","W03D8.14","C. elegans"
"35843","OG0013110","W03F8.6a","C. elegans"
"35844","OG0013111","W03F9.11","C. elegans"
"35845","OG0013112","W03G1.5","C. elegans"
"35846","OG0013113","W03G11.1a","C. elegans"
"35847","OG0013114","W03G11.4","C. elegans"
"35848","OG0013115","W03G9.8","C. elegans"
"35849","OG0013116","W04A4.2","C. elegans"
"35850","OG0013117","W04A4.6","C. elegans"
"35851","OG0013118","W04A8.9","C. elegans"
"35852","OG0013119","W04C9.4","C. elegans"
"35853","OG0013120","W04C9.5","C. elegans"
"35854","OG0013121","W04C9.9","C. elegans"
"35855","OG0013122","W04D12.1","C. elegans"
"35856","OG0013123","W04E12.3","C. elegans"
"35857","OG0013124","W04G3.11","C. elegans"
"35858","OG0013125","W04G3.7","C. elegans"
"35859","OG0013126","W04G5.16","C. elegans"
"35860","OG0013127","W04G5.2a","C. elegans"
"35861","OG0013128","W04H10.2","C. elegans"
"35862","OG0013129","W04H10.5","C. elegans"
"35863","OG0013130","W04H10.6a","C. elegans"
"35864","OG0013131","W05B10.1","C. elegans"
"35865","OG0013132","W05B10.6","C. elegans"
"35866","OG0013133","W05E10.2","C. elegans"
"35867","OG0013134","W05E10.5a","C. elegans"
"35868","OG0013135","W05F2.3","C. elegans"
"35869","OG0013136","W05F2.6a","C. elegans"
"35870","OG0013137","W05H12.4","C. elegans"
"35871","OG0013138","W05H5.3","C. elegans"
"35872","OG0013139","W05H7.1","C. elegans"
"35873","OG0013140","W06B3.1","C. elegans"
"35874","OG0013141","W06D11.1","C. elegans"
"35875","OG0013142","W06D11.3","C. elegans"
"35876","OG0013143","W06D12.1","C. elegans"
"35877","OG0013144","W06D12.6","C. elegans"
"35878","OG0013145","W06E11.2","C. elegans"
"35879","OG0013146","W06G6.10","C. elegans"
"35880","OG0013147","W06G6.2","C. elegans"
"35881","OG0013148","W06H12.1","C. elegans"
"35882","OG0013149","W07A12.5","C. elegans"
"35883","OG0013150","W07A12.8","C. elegans"
"35884","OG0013151","W07E11.2","C. elegans"
"35885","OG0013152","W07E11.3a","C. elegans"
"35886","OG0013153","W07E11.4","C. elegans"
"35887","OG0013154","W07G1.1","C. elegans"
"35888","OG0013155","W07G1.7","C. elegans"
"35889","OG0013156","W07G4.1","C. elegans"
"35890","OG0013157","W07G4.8","C. elegans"
"35891","OG0013158","W08A12.1a","C. elegans"
"35892","OG0013159","W08A12.2a","C. elegans"
"35893","OG0013160","W08D2.3a","C. elegans"
"35894","OG0013161","W08E12.6","C. elegans"
"35895","OG0013162","W08E12.8a","C. elegans"
"35896","OG0013163","W08E12.9","C. elegans"
"35897","OG0013164","W08F4.1","C. elegans"
"35898","OG0013165","W08F4.7","C. elegans"
"35899","OG0013166","W09B6.3a","C. elegans"
"35900","OG0013167","W09C2.10","C. elegans"
"35901","OG0013168","W09C2.7","C. elegans"
"35902","OG0013169","W09C2.8","C. elegans"
"35903","OG0013170","W09C2.9","C. elegans"
"35904","OG0013171","W09C3.7","C. elegans"
"35905","OG0013172","W09C5.12","C. elegans"
"35906","OG0013173","W09G10.9","C. elegans"
"35907","OG0013174","W09G12.6","C. elegans"
"35908","OG0013175","W09G12.7","C. elegans"
"35909","OG0013176","W09G3.8a","C. elegans"
"35910","OG0013177","W09H1.2","C. elegans"
"35911","OG0013178","W09H1.4","C. elegans"
"35912","OG0013179","W10C8.3","C. elegans"
"35913","OG0013180","W10G6.1","C. elegans"
"35914","OG0013181","W10G6.6","C. elegans"
"35915","OG0013182","Y102A11A.1","C. elegans"
"35916","OG0013183","Y102A11A.3","C. elegans"
"35917","OG0013184","Y102A11A.7","C. elegans"
"35918","OG0013185","Y102A11A.9a","C. elegans"
"35919","OG0013186","Y102A5C.2","C. elegans"
"35920","OG0013187","Y102A5C.27","C. elegans"
"35921","OG0013188","Y102E9.3","C. elegans"
"35922","OG0013189","Y102E9.6","C. elegans"
"35923","OG0013190","Y102F5A.1","C. elegans"
"35924","OG0013191","Y105C5A.1272","C. elegans"
"35925","OG0013192","Y105C5A.1273","C. elegans"
"35926","OG0013193","Y105C5A.1285","C. elegans"
"35927","OG0013194","Y105C5A.508","C. elegans"
"35928","OG0013195","Y105C5B.1418","C. elegans"
"35929","OG0013196","Y105E8A.27","C. elegans"
"35930","OG0013197","Y105E8A.28","C. elegans"
"35931","OG0013198","Y105E8A.4","C. elegans"
"35932","OG0013199","Y105E8A.7d","C. elegans"
"35933","OG0013200","Y105E8B.11","C. elegans"
"35934","OG0013201","Y105E8B.6","C. elegans"
"35935","OG0013202","Y106G6A.4","C. elegans"
"35936","OG0013203","Y106G6D.1","C. elegans"
"35937","OG0013204","Y106G6D.2","C. elegans"
"35938","OG0013205","Y106G6G.1","C. elegans"
"35939","OG0013206","Y106G6G.3","C. elegans"
"35940","OG0013207","Y106G6G.4","C. elegans"
"35941","OG0013208","Y106G6H.16","C. elegans"
"35942","OG0013209","Y106G6H.6a","C. elegans"
"35943","OG0013210","Y110A2AL.2","C. elegans"
"35944","OG0013211","Y110A2AR.1","C. elegans"
"35945","OG0013212","Y110A2AR.2f","C. elegans"
"35946","OG0013213","Y113G7A.10","C. elegans"
"35947","OG0013214","Y113G7A.12","C. elegans"
"35948","OG0013215","Y113G7A.15a","C. elegans"
"35949","OG0013216","Y113G7A.22","C. elegans"
"35950","OG0013217","Y113G7B.27a","C. elegans"
"35951","OG0013218","Y113G7B.28","C. elegans"
"35952","OG0013219","Y116A8A.150a","C. elegans"
"35953","OG0013220","Y116A8B.4","C. elegans"
"35954","OG0013221","Y116A8C.23","C. elegans"
"35955","OG0013222","Y116A8C.29","C. elegans"
"35956","OG0013223","Y116A8C.3","C. elegans"
"35957","OG0013224","Y116A8C.43a","C. elegans"
"35958","OG0013225","Y116A8C.463","C. elegans"
"35959","OG0013226","Y116A8C.470","C. elegans"
"35960","OG0013227","Y116A8C.49","C. elegans"
"35961","OG0013228","Y116F11A.3","C. elegans"
"35962","OG0013229","Y116F11A.6","C. elegans"
"35963","OG0013230","Y116F11B.13","C. elegans"
"35964","OG0013231","Y116F11B.17","C. elegans"
"35965","OG0013232","Y119C1A.1","C. elegans"
"35966","OG0013233","Y119C1B.10a","C. elegans"
"35967","OG0013234","Y119C1B.11","C. elegans"
"35968","OG0013235","Y119C1B.6","C. elegans"
"35969","OG0013236","Y119D3B.13","C. elegans"
"35970","OG0013237","Y119D3B.21","C. elegans"
"35971","OG0013238","Y11D7A.11","C. elegans"
"35972","OG0013239","Y11D7A.19","C. elegans"
"35973","OG0013240","Y11D7A.5","C. elegans"
"35974","OG0013241","Y11D7A.7","C. elegans"
"35975","OG0013242","Y12A6A.2","C. elegans"
"35976","OG0013243","Y14H12A.2","C. elegans"
"35977","OG0013244","Y14H12B.1a","C. elegans"
"35978","OG0013245","Y15E3A.1a","C. elegans"
"35979","OG0013246","Y15E3A.3","C. elegans"
"35980","OG0013247","Y17D7B.10","C. elegans"
"35981","OG0013248","Y17D7B.4","C. elegans"
"35982","OG0013249","Y17D7C.1a","C. elegans"
"35983","OG0013250","Y17D7C.6a","C. elegans"
"35984","OG0013251","Y17G7A.1","C. elegans"
"35985","OG0013252","Y17G7B.20a","C. elegans"
"35986","OG0013253","Y17G7B.21a","C. elegans"
"35987","OG0013254","Y17G7B.22","C. elegans"
"35988","OG0013255","Y17G9B.11b","C. elegans"
"35989","OG0013256","Y17G9B.4a","C. elegans"
"35990","OG0013257","Y18D10A.1","C. elegans"
"35991","OG0013258","Y18D10A.11","C. elegans"
"35992","OG0013259","Y18D10A.26","C. elegans"
"35993","OG0013260","Y18D10A.4","C. elegans"
"35994","OG0013261","Y18H1A.11a","C. elegans"
"35995","OG0013262","Y18H1A.12a","C. elegans"
"35996","OG0013263","Y18H1A.15","C. elegans"
"35997","OG0013264","Y18H1A.18","C. elegans"
"35998","OG0013265","Y18H1A.7a","C. elegans"
"35999","OG0013266","Y19D2B.2","C. elegans"
"36000","OG0013267","Y1A5A.2","C. elegans"
"36001","OG0013268","Y1B5A.1","C. elegans"
"36002","OG0013269","Y22D7AL.1","C. elegans"
"36003","OG0013270","Y22D7AL.12","C. elegans"
"36004","OG0013271","Y22D7AL.13","C. elegans"
"36005","OG0013272","Y22D7AL.3","C. elegans"
"36006","OG0013273","Y22D7AL.7","C. elegans"
"36007","OG0013274","Y22D7AR.10","C. elegans"
"36008","OG0013275","Y22D7AR.3","C. elegans"
"36009","OG0013276","Y22D7AR.5","C. elegans"
"36010","OG0013277","Y22F5A.11","C. elegans"
"36011","OG0013278","Y23B4A.1","C. elegans"
"36012","OG0013279","Y23H5A.2a","C. elegans"
"36013","OG0013280","Y23H5A.8a","C. elegans"
"36014","OG0013281","Y23H5B.3","C. elegans"
"36015","OG0013282","Y24D9A.6","C. elegans"
"36016","OG0013283","Y24D9A.7","C. elegans"
"36017","OG0013284","Y25C1A.6","C. elegans"
"36018","OG0013285","Y26D4A.13","C. elegans"
"36019","OG0013286","Y26D4A.3","C. elegans"
"36020","OG0013287","Y26E6A.1","C. elegans"
"36021","OG0013288","Y26E6A.2","C. elegans"
